length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,star,hotness
179294,0.431,0.259,0.837,0.0,0.0879,-5.067,0.0432,170.041,4,False,4.0
167534,0.662,0.0875,0.77,0.0,0.35,-4.887,0.0367,132.057,4,False,5.0
176371,0.592,0.0769,0.796,0.0,0.103,-5.59,0.0284,132.029,4,False,4.0
177400,0.563,0.0134,0.755,0.0,0.399,-4.504,0.0253,92.988,4,False,4.0
191231,0.498,0.123,0.764,3.07e-05,0.119,-5.006,0.0309,147.984,4,False,4.0
163600,0.529,0.00281,0.866,0.00526,0.0287,-5.816,0.0452,116.004,4,False,4.0
179228,0.604,0.0272,0.881,0.0,0.263,-4.036,0.0544,104.942,4,False,4.0
259876,0.684,0.171,0.686,0.0,0.173,-4.833,0.0287,110.476,4,False,4.0
195488,0.467,0.0419,0.908,0.0,0.277,-4.164,0.0511,160.036,4,False,4.0
157800,0.649,0.0518,0.844,0.0,0.106,-4.352,0.0335,120.972,4,False,4.0
181066,0.573,0.129,0.795,1.78e-05,0.186,-5.561,0.0558,128.101,4,False,4.0
222800,0.671,0.187,0.418,0.215,0.132,-14.124,0.0371,91.866,4,False,4.0
181498,0.683,0.379,0.554,0.00011,0.0845,-7.487,0.05,85.455,4,False,5.0
227891,0.509,0.25,0.793,0.0,0.236,-3.229,0.0376,165.964,4,False,4.0
190540,0.567,0.428,0.524,0.0,0.0963,-5.537,0.0296,77.076,4,False,4.0
216673,0.484,0.11,0.753,5.95e-06,0.193,-5.23,0.0503,80.995,4,False,4.0
194440,0.522,0.753,0.223,0.0,0.165,-9.561,0.0345,97.045,4,False,5.0
188482,0.62,0.0755,0.706,7.78e-06,0.185,-4.176,0.0251,81.989,4,False,5.0
187269,0.559,0.0177,0.704,0.0,0.0821,-7.686,0.0338,89.985,4,False,4.0
201485,0.659,0.0164,0.865,0.0,0.134,-4.416,0.0541,126.998,4,False,4.0
200133,0.46,0.226,0.571,0.0,0.273,-5.85,0.0354,138.629,4,False,4.0
184949,0.647,0.0585,0.477,0.0,0.159,-8.264,0.0356,142.034,4,False,5.0
162733,0.647,0.00686,0.776,0.0,0.119,-5.221,0.0514,103.919,4,False,4.0
165835,0.479,0.0686,0.926,0.0,0.0983,-2.014,0.0495,140.154,4,False,4.0
184106,0.617,0.22,0.369,0.000365,0.11,-8.078,0.0285,73.008,4,False,4.0
216573,0.442,0.347,0.644,1.73e-06,0.128,-5.787,0.0378,117.379,4,False,4.0
206929,0.463,0.169,0.595,0.027,0.359,-5.952,0.0282,162.983,4,False,4.0
199874,0.427,0.47,0.278,2.22e-05,0.135,-8.83,0.0331,85.633,3,False,5.0
196026,0.375,0.345,0.75,9.15e-06,0.0943,-4.048,0.0328,178.636,3,False,4.0
146866,0.658,0.218,0.865,0.0,0.264,-4.282,0.0354,152.029,4,False,4.0
270933,0.591,0.0703,0.46,8.53e-06,0.0833,-9.219,0.0313,147.984,4,False,4.0
219303,0.585,0.0529,0.854,0.0,0.137,-5.693,0.0593,119.99,4,False,4.0
237493,0.564,0.382,0.612,0.0,0.11,-5.018,0.0248,83.03,3,False,4.0
225826,0.534,0.844,0.409,0.000656,0.115,-9.559,0.0378,127.357,4,False,4.0
268200,0.206,5.93e-05,0.81,0.0644,0.0855,-6.492,0.0423,163.552,4,False,4.0
261640,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4,False,4.0
224493,0.551,0.0263,0.913,1.35e-05,0.347,-4.063,0.0466,119.992,4,False,5.0
153333,0.566,0.791,0.49,1.42e-05,0.0919,-10.867,0.0414,134.934,4,False,4.0
340200,0.472,0.0131,0.652,1.12e-05,0.14,-10.171,0.0305,140.124,4,False,4.0
254933,0.518,0.174,0.901,0.0314,0.0712,-3.749,0.093,115.026,4,False,4.0
226066,0.465,0.238,0.814,0.00379,0.098,-11.043,0.0351,203.824,4,False,3.0
298933,0.629,0.72,0.547,0.00314,0.0604,-13.123,0.055,108.375,4,False,1.0
202533,0.421,0.0654,0.873,0.0,0.123,-4.343,0.0564,84.786,4,False,5.0
245640,0.817,0.132,0.599,0.000311,0.0873,-9.249,0.0328,108.873,4,True,4.0
263866,0.599,0.0145,0.732,0.000467,0.143,-6.843,0.026,97.997,4,False,4.0
188359,0.32,0.0717,0.917,0.0,0.169,-5.903,0.0771,190.757,4,False,4.0
403293,0.735,0.00105,0.72,0.15,0.382,-7.04,0.336,124.174,4,False,4.0
230960,0.605,0.00159,0.913,0.0,0.0813,-4.345,0.0376,139.941,4,False,3.0
298866,0.885,0.145,0.664,0.0483,0.0767,-11.795,0.0524,121.632,4,False,4.0
188960,0.662,0.00206,0.739,0.0603,0.113,-5.354,0.0322,130.999,4,False,4.0
244826,0.724,0.0187,0.907,4.97e-06,0.0824,-4.78,0.0632,139.016,4,False,3.0
236440,0.581,0.0298,0.717,0.000186,0.243,-4.433,0.0318,107.884,4,False,4.0
248640,0.711,0.0156,0.924,0.0,0.114,-3.398,0.0282,108.033,4,False,4.0
240706,0.727,0.0226,0.83,0.00356,0.73,-6.658,0.0376,118.002,4,False,4.0
206360,0.58,0.198,0.498,0.0,0.132,-6.901,0.0277,116.271,4,False,4.0
265666,0.954,0.0816,0.614,9.25e-05,0.086,-11.48,0.106,117.548,4,True,3.0
180055,0.65,0.57,0.306,7.07e-06,0.0707,-9.443,0.0393,118.068,4,False,5.0
263000,0.522,0.24,0.707,2.04e-05,0.156,-7.113,0.0354,76.05,4,False,1.0
234653,0.767,0.465,0.854,2.03e-06,0.485,-6.947,0.0426,149.206,4,False,1.0
264503,0.596,0.365,0.448,5.3e-06,0.206,-9.616,0.0396,83.293,4,False,4.0
266000,0.68,0.0645,0.625,5.81e-05,0.109,-7.0,0.0353,94.02,4,False,4.0
363640,0.702,0.382,0.578,5.89e-06,0.0425,-13.415,0.031,111.617,4,False,4.0
232066,0.628,0.0077,0.871,1.64e-06,0.392,-6.44,0.0363,106.101,4,False,4.0
259933,0.481,0.153,0.638,0.0,0.154,-5.862,0.0276,79.064,4,False,5.0
289560,0.327,0.0708,0.938,3.79e-06,0.148,-3.237,0.0645,162.937,4,False,4.0
219133,0.66,0.00316,0.897,2.25e-05,0.116,-5.558,0.0257,111.193,4,False,3.0
238560,0.456,0.578,0.573,3.05e-06,0.114,-3.866,0.0275,76.19,4,False,4.0
271066,0.848,0.0326,0.838,4.63e-06,0.124,-11.949,0.0723,97.735,4,False,1.0
246520,0.64,0.0243,0.852,1.82e-06,0.0497,-8.119,0.0345,122.902,4,False,4.0
171746,0.71,0.00859,0.963,0.0133,0.218,-4.787,0.0277,129.965,4,False,3.0
367453,0.628,0.00994,0.66,0.51,0.398,-12.262,0.0437,144.635,4,False,3.0
225146,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4,True,5.0
237466,0.397,0.0575,0.949,0.000388,0.215,-4.741,0.12,129.368,4,False,3.0
307153,0.72,0.00793,0.808,0.0293,0.0634,-5.627,0.0379,126.041,4,False,4.0
276533,0.899,0.202,0.421,4.94e-06,0.0864,-11.238,0.0511,109.148,4,False,4.0
242373,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4,False,4.0
268546,0.635,0.088,0.684,0.156,0.0755,-11.687,0.0329,120.269,4,False,3.0
254466,0.979,0.0025,0.792,7.71e-06,0.102,-2.784,0.0388,116.012,4,False,4.0
339320,0.869,0.121,0.648,2.17e-05,0.126,-8.698,0.0633,125.035,4,False,4.0
295533,0.565,0.161,0.564,0.0,0.114,-10.044,0.0292,134.355,4,False,5.0
251573,0.542,0.00102,0.804,0.00311,0.0658,-11.752,0.035,155.601,4,False,1.0
213666,0.835,0.0282,0.792,0.0003,0.11,-6.995,0.0614,119.941,4,True,1.0
215906,0.595,0.0779,0.717,0.00274,0.108,-4.803,0.0295,88.969,4,False,5.0
233493,0.697,0.18,0.611,2.04e-06,0.0876,-11.746,0.0258,129.96,4,False,3.0
201293,0.805,0.0627,0.479,0.000143,0.104,-14.734,0.0436,128.411,4,False,4.0
209493,0.675,0.633,0.479,1.76e-05,0.088,-9.87,0.0278,81.998,4,False,4.0
232626,0.613,0.00228,0.962,0.00896,0.123,-5.36,0.0897,119.96,4,False,3.0
365626,0.497,0.0929,0.349,0.028,0.259,-14.0,0.0297,113.762,4,False,4.0
301520,0.862,0.0523,0.479,0.00126,0.589,-9.199,0.0645,109.877,4,True,4.0
203346,0.542,0.00172,0.905,0.0104,0.136,-5.653,0.054,153.398,4,False,5.0
356022,0.534,0.214,0.875,0.000184,0.0516,-5.637,0.0407,168.95,4,False,3.0
215173,0.761,0.21,0.67,0.000426,0.0685,-12.759,0.0438,120.752,4,False,4.0
198466,0.515,0.0482,0.426,0.737,0.121,-9.267,0.0278,129.3,4,False,3.0
227067,0.787,0.0124,0.728,0.0,0.157,-7.705,0.218,173.026,4,False,4.0
208173,0.749,0.0372,0.614,0.00286,0.0603,-10.594,0.0264,103.868,4,False,3.0
231120,0.598,0.116,0.901,0.0401,0.178,-6.081,0.0359,153.24,4,False,4.0
310333,0.529,0.0628,0.843,0.000827,0.0608,-6.908,0.0616,117.662,4,False,4.0
160306,0.423,0.0592,0.681,0.000177,0.0889,-9.756,0.0398,110.461,4,False,4.0
184400,0.653,0.0292,0.604,0.0,0.097,-6.017,0.0278,118.016,4,False,4.0
243280,0.611,0.0219,0.853,0.0,0.671,-4.983,0.034,135.558,4,False,3.0
246587,0.349,0.726,0.348,0.0,0.12,-6.142,0.0316,74.541,4,False,4.0
222733,0.696,0.134,0.875,0.0,0.159,-3.682,0.0649,127.39,4,False,3.0
258786,0.52,0.34,0.652,5.49e-05,0.256,-6.655,0.0274,80.609,4,False,4.0
336000,0.496,0.0211,0.739,0.00444,0.106,-7.193,0.0415,132.41,4,False,5.0
168960,0.445,0.395,0.949,8.18e-06,0.0902,-4.682,0.0471,147.604,4,False,4.0
526386,0.526,0.694,0.328,0.0,0.112,-9.864,0.0461,116.068,4,True,4.0
282160,0.556,0.0193,0.913,8.59e-06,0.346,-2.36,0.0437,96.184,4,False,5.0
253160,0.702,0.0752,0.638,7.3e-05,0.0783,-11.171,0.0307,122.218,4,False,3.0
266333,0.661,0.182,0.818,0.000995,0.0527,-5.9,0.0291,147.544,4,False,4.0
244826,0.887,0.079,0.904,0.0101,0.0165,-5.107,0.0703,107.955,4,False,1.0
220390,0.561,0.0476,0.94,0.0,0.112,-4.259,0.0482,116.028,4,True,2.0
276720,0.486,0.0119,0.769,0.00832,0.197,-5.14,0.0341,131.286,4,False,4.0
234333,0.768,0.0964,0.829,2.92e-05,0.097,-5.109,0.0313,118.773,4,False,4.0
242960,0.759,0.365,0.712,0.0,0.0989,-5.859,0.053,119.439,4,False,3.0
242640,0.679,0.422,0.568,0.00928,0.322,-10.74,0.0423,159.69,4,False,4.0
162373,0.552,0.352,0.608,0.0,0.0533,-9.786,0.0345,112.367,4,False,5.0
268120,0.708,0.205,0.641,0.0,0.0945,-4.296,0.0335,113.082,4,False,1.0
337733,0.649,0.0039,0.647,0.161,0.0686,-7.695,0.0452,125.02,4,False,4.0
220626,0.808,0.179,0.535,9.91e-05,0.158,-12.521,0.0353,114.031,4,False,4.0
191933,0.5,3.71e-05,0.91,1.13e-05,0.384,-6.659,0.053,114.423,4,False,3.0
197706,0.701,0.0755,0.944,0.0,0.601,-2.986,0.0455,128.993,4,False,5.0
278626,0.811,0.0843,0.725,0.0059,0.0567,-7.203,0.0491,120.242,4,False,3.0
179013,0.518,0.00221,0.907,1.15e-05,0.0838,-3.732,0.0343,140.982,4,False,4.0
239826,0.658,0.243,0.575,0.0,0.122,-10.365,0.0267,108.329,4,False,4.0
242266,0.601,0.31,0.504,0.0,0.137,-9.761,0.0284,78.986,4,False,4.0
268078,0.619,0.011,0.874,3.68e-06,0.0898,-3.145,0.0313,129.962,4,False,3.0
214773,0.656,0.0769,0.615,0.000415,0.0706,-6.359,0.137,175.943,4,False,3.0
251466,0.723,0.0184,0.722,0.0106,0.0665,-13.763,0.0428,95.262,4,False,2.0
227800,0.622,0.0167,0.865,2.34e-05,0.0692,-6.369,0.0531,149.706,4,False,4.0
202640,0.72,0.0113,0.751,0.0,0.353,-4.484,0.0462,128.017,4,True,4.0
202426,0.816,0.0788,0.508,0.532,0.0745,-6.839,0.0644,136.439,4,False,3.0
227320,0.44,0.00706,0.683,0.0,0.0593,-4.732,0.0489,185.948,4,False,4.0
167303,0.52,0.342,0.731,0.00101,0.311,-5.338,0.0557,173.93,4,False,3.0
216410,0.362,0.338,0.54,0.0,0.139,-6.031,0.0528,78.007,3,False,5.0
164818,0.754,0.0301,0.763,2.23e-05,0.0901,-4.627,0.0435,117.953,4,False,5.0
168704,0.641,0.0152,0.861,0.135,0.275,-3.864,0.0319,128.032,4,False,3.0
179551,0.565,0.107,0.636,9.9e-06,0.447,-8.198,0.0638,170.01,4,False,5.0
186661,0.847,0.0127,0.69,6e-05,0.0526,-7.877,0.0493,125.004,4,False,5.0
206070,0.756,0.182,0.697,0.0,0.333,-6.377,0.0401,94.996,4,False,4.0
148629,0.607,0.118,0.767,0.0,0.122,-6.069,0.0474,123.998,3,False,5.0
142677,0.739,0.0245,0.586,0.000252,0.308,-5.079,0.0472,124.026,4,False,5.0
185843,0.691,0.0405,0.763,3.67e-05,0.0783,-5.628,0.0464,115.936,4,False,4.0
208680,0.682,0.0445,0.799,2.7e-06,0.15,-5.227,0.0275,114.998,4,False,4.0
187682,0.662,0.293,0.807,3.55e-06,0.189,-3.285,0.0411,103.031,4,False,4.0
219813,0.811,0.376,0.781,0.001,0.121,-6.333,0.0428,107.007,4,False,4.0
236906,0.52,0.00253,0.849,0.0,0.119,-3.794,0.186,175.908,4,True,4.0
219401,0.778,0.0607,0.816,0.88,0.121,-8.331,0.0497,124.997,4,False,3.0
169756,0.601,0.0282,0.713,0.0,0.158,-3.758,0.0449,122.872,4,True,4.0
177689,0.763,0.182,0.782,7.08e-06,0.293,-4.541,0.0346,127.034,4,False,4.0
179243,0.672,0.2,0.725,1.57e-05,0.0709,-3.716,0.0393,173.925,4,False,3.0
229761,0.448,0.0152,0.932,0.0,0.129,-4.75,0.0457,165.437,4,False,3.0
175344,0.56,0.618,0.473,0.0,0.31,-7.23,0.0533,109.414,4,False,4.0
156943,0.714,0.013,0.472,4.51e-06,0.266,-7.375,0.0864,131.121,4,False,5.0
177954,0.714,0.298,0.728,0.0,0.106,-4.595,0.0468,114.996,4,False,5.0
167613,0.685,0.0695,0.738,0.0,0.128,-4.413,0.0595,112.972,4,False,4.0
203472,0.669,0.296,0.742,0.0,0.355,-3.518,0.0441,101.982,4,False,2.0
186140,0.539,0.0129,0.708,0.0,0.14,-6.189,0.0976,123.039,4,False,4.0
194453,0.638,0.175,0.718,0.0,0.182,-3.995,0.0254,101.013,4,False,3.0
202245,0.667,0.0746,0.75,0.000198,0.197,-4.602,0.0906,126.041,4,False,4.0
163603,0.4,0.214,0.641,0.0,0.0656,-6.303,0.0674,81.552,4,False,4.0
196034,0.691,0.0551,0.612,0.0,0.255,-7.542,0.0362,116.033,4,False,3.0
189720,0.4,0.33,0.547,0.0,0.241,-8.381,0.177,177.595,4,False,4.0
222800,0.398,0.616,0.286,0.000146,0.0912,-11.881,0.033,78.262,4,False,4.0
195576,0.757,0.131,0.495,4.6e-06,0.101,-9.402,0.0361,104.032,4,False,3.0
148721,0.741,0.0231,0.727,0.0,0.121,-4.835,0.155,150.061,4,False,4.0
214383,0.856,0.131,0.89,0.0143,0.0614,-6.463,0.0627,139.003,4,False,4.0
209026,0.574,0.0529,0.852,0.0,0.161,-1.248,0.0397,123.038,4,True,4.0
149642,0.706,0.198,0.778,1.06e-05,0.0778,-4.491,0.0606,125.893,4,False,4.0
169108,0.589,0.0366,0.912,0.0,0.0752,-3.878,0.0766,123.946,4,False,3.0
147139,0.56,0.225,0.851,2.9e-06,0.177,-2.851,0.0486,125.947,4,False,4.0
167142,0.63,0.0231,0.91,1.91e-06,0.125,-2.681,0.058,123.017,4,False,4.0
177156,0.599,0.405,0.713,2.53e-05,0.266,-7.008,0.0542,123.962,4,False,4.0
238805,0.761,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4,False,2.0
163854,0.697,0.137,0.875,0.0,0.28,-4.621,0.034,140.069,4,False,5.0
206000,0.587,0.0128,0.742,0.00107,0.146,-6.64,0.0529,145.007,4,False,4.0
200690,0.637,0.13,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,4,True,5.0
177524,0.578,0.0166,0.912,0.00362,0.273,-3.929,0.114,127.87,4,False,4.0
234000,0.542,0.00279,0.659,0.0,0.105,-7.289,0.0389,120.122,4,False,4.0
165800,0.623,0.184,0.727,2.02e-05,0.309,-5.57,0.0562,125.975,4,False,4.0
161266,0.685,0.028,0.886,0.0,0.481,-4.179,0.034,125.034,4,False,4.0
210575,0.637,0.148,0.715,0.0,0.0892,-4.971,0.0455,141.872,4,False,5.0
174215,0.687,0.149,0.895,0.00592,0.121,-2.983,0.0474,124.041,4,False,4.0
171226,0.672,0.149,0.834,0.0,0.0619,-4.871,0.0547,123.977,4,False,3.0
247067,0.519,0.00151,0.595,0.0,0.0762,-5.001,0.0283,129.786,4,False,4.0
166560,0.799,0.0554,0.705,0.0,0.426,-7.582,0.0698,106.979,4,False,4.0
129817,0.748,0.00445,0.841,1.33e-06,0.0413,-5.08,0.177,123.045,4,False,4.0
151475,0.845,0.0582,0.797,5.57e-06,0.167,-4.984,0.139,121.985,4,False,5.0
172266,0.603,0.0248,0.691,0.0,0.583,-5.805,0.0372,147.148,4,False,4.0
147562,0.656,0.0739,0.697,1.57e-06,0.327,-6.131,0.0335,160.034,4,False,3.0
206361,0.398,0.0573,0.519,1.86e-05,0.191,-6.926,0.0315,81.377,4,False,3.0
165264,0.773,0.0206,0.742,0.0,0.0754,-3.678,0.046,114.071,4,True,5.0
180773,0.555,0.515,0.328,0.0,0.153,-10.356,0.0289,139.763,4,False,4.0
206772,0.614,0.0134,0.644,7.07e-06,0.117,-5.372,0.0426,160.036,4,False,4.0
193733,0.391,0.389,0.335,0.0,0.102,-10.064,0.0763,174.185,3,False,4.0
194255,0.546,0.333,0.488,0.0,0.08,-6.483,0.0344,69.996,4,False,3.0
188486,0.868,0.204,0.718,1.77e-05,0.343,-4.924,0.0474,113.991,4,False,3.0
188918,0.735,0.0296,0.795,3.18e-05,0.0678,-6.523,0.113,122.0,4,True,4.0
187363,0.624,0.408,0.908,0.0,0.139,-3.215,0.0992,105.048,4,False,3.0
190318,0.53,0.0453,0.835,0.0,0.0637,-3.69,0.11,166.02,4,False,4.0
186700,0.811,0.0148,0.496,0.0,0.279,-7.176,0.061,114.994,4,False,3.0
162857,0.647,0.423,0.474,4.07e-05,0.14,-11.303,0.0773,105.208,4,False,3.0
198106,0.721,0.146,0.806,0.000319,0.341,-6.279,0.0549,120.038,4,False,4.0
224694,0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,4,False,5.0
165752,0.687,0.0112,0.818,0.0,0.248,-4.221,0.0778,125.952,4,False,5.0
148064,0.636,0.00164,0.876,0.0,0.117,-3.413,0.0555,120.983,4,False,4.0
187111,0.956,0.572,0.417,0.00071,0.0782,-7.892,0.0926,108.015,4,False,4.0
196519,0.247,0.899,0.299,0.0,0.131,-6.083,0.0315,177.115,4,True,4.0
165548,0.796,0.0286,0.685,1.52e-06,0.141,-4.835,0.0725,99.977,4,False,2.0
160000,0.67,0.0342,0.896,3.21e-05,0.344,-4.673,0.058,101.216,3,False,5.0
186689,0.628,0.0217,0.967,0.00157,0.336,-2.43,0.0538,125.982,4,False,4.0
172252,0.696,0.0683,0.793,3.78e-06,0.18,-5.733,0.097,120.003,4,False,5.0
166911,0.835,0.145,0.645,0.0,0.11,-4.46,0.0827,105.068,4,False,4.0
225789,0.668,0.0273,0.802,0.0,0.163,-4.005,0.0917,113.796,4,False,4.0
143901,0.737,0.00614,0.846,0.0,0.0486,-4.51,0.22,87.981,4,False,5.0
215203,0.75,0.293,0.797,0.0,0.392,-4.826,0.118,105.949,4,False,4.0
134400,0.677,0.258,0.721,1.6e-06,0.153,-5.482,0.0446,150.031,4,False,3.0
134256,0.838,0.345,0.525,1.92e-06,0.0771,-3.562,0.0665,144.981,4,False,5.0
214071,0.665,0.0124,0.738,0.00598,0.0923,-5.931,0.0379,125.037,4,False,4.0
262941,0.494,0.0748,0.849,0.00152,0.791,-6.438,0.343,181.428,5,False,4.0
277831,0.747,0.529,0.391,0.003,0.111,-13.767,0.052,102.984,4,True,5.0
215466,0.855,0.0569,0.678,3.69e-05,0.412,-6.276,0.189,99.029,4,True,5.0
159400,0.838,0.152,0.569,0.000136,0.102,-6.324,0.0621,136.965,4,False,5.0
185552,0.787,0.0893,0.686,0.0,0.0927,-4.37,0.0339,123.51,4,False,5.0
184400,0.802,0.311,0.832,0.0,0.0815,-4.107,0.0434,124.997,4,False,5.0
210688,0.561,0.199,0.604,1.9e-05,0.104,-4.409,0.0337,159.92,3,False,5.0
153946,0.644,0.0521,0.735,0.144,0.161,-5.747,0.0391,88.98,4,False,5.0
184013,0.498,0.00136,0.897,0.0,0.118,-4.907,0.045,169.902,4,False,5.0
181481,0.629,0.0878,0.654,0.00655,0.22,-7.852,0.0584,93.034,4,False,5.0
114233,0.85,0.152,0.699,0.0,0.32,-3.292,0.0776,114.481,4,False,5.0
154666,0.776,0.18,0.817,3.44e-05,0.146,-6.018,0.0748,149.921,4,False,5.0
189824,0.74,0.061,0.758,1.44e-06,0.0967,-5.851,0.0921,171.925,4,False,5.0
187557,0.639,0.511,0.723,0.0,0.167,-6.462,0.0532,136.872,4,False,5.0
132359,0.638,0.001,0.717,1.79e-06,0.113,-5.804,0.0375,141.904,4,False,5.0
174253,0.783,0.435,0.592,4.15e-06,0.347,-8.332,0.0331,120.018,4,False,5.0
231545,0.671,0.12,0.876,0.188,0.0823,-5.681,0.0352,129.998,4,False,5.0
209156,0.49,0.709,0.352,0.0856,0.114,-11.577,0.0254,99.992,4,False,5.0
229133,0.916,0.186,0.583,0.0,0.0798,-8.067,0.241,141.095,4,False,5.0
177733,0.715,0.486,0.678,0.000192,0.15,-11.842,0.0475,94.769,4,False,1.0
199053,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,True,1.0
201133,0.601,0.0285,0.649,7.71e-05,0.127,-10.57,0.0554,121.66,4,False,4.0
209600,0.557,0.057,0.761,0.00109,0.567,-9.58,0.167,156.442,4,False,1.0
287306,0.45,0.664,0.656,3.02e-06,0.259,-7.049,0.0472,106.61,4,False,4.0
173026,0.768,0.101,0.864,0.0,0.162,-6.145,0.0324,110.008,4,False,5.0
278573,0.672,0.0368,0.82,0.000188,0.184,-4.456,0.0459,120.005,4,False,4.0
230693,0.539,0.382,0.884,0.00166,0.76,-6.53,0.0403,100.812,4,False,1.0
175093,0.667,0.0296,0.954,0.0,0.331,-3.462,0.0817,114.03,4,False,4.0
291293,0.709,0.207,0.824,0.000307,0.0888,-8.824,0.0453,118.818,4,False,5.0
197813,0.255,0.546,0.43,1.87e-05,0.188,-12.564,0.0322,164.267,4,False,1.0
187146,0.605,0.00671,0.822,0.134,0.147,-4.833,0.0438,167.997,4,True,5.0
199080,0.578,0.00701,0.866,0.0,0.257,-3.804,0.0619,128.038,4,False,4.0
151666,0.663,0.43,0.6,0.0,0.184,-10.87,0.032,129.991,4,False,5.0
196133,0.549,0.0127,0.932,0.0,0.347,-4.11,0.343,82.439,4,False,4.0
250986,0.5,0.127,0.748,0.0,0.447,-9.072,0.0363,118.852,4,False,5.0
303200,0.542,0.292,0.589,0.000522,0.177,-6.623,0.0318,111.665,4,False,4.0
216773,0.673,0.185,0.886,0.0,0.0826,-4.44,0.0431,97.012,4,False,5.0
232186,0.559,0.00228,0.76,0.000481,0.052,-4.682,0.0575,125.773,4,False,3.0
201960,0.659,0.0045,0.857,1.93e-06,0.335,-5.85,0.0437,106.965,4,False,4.0
200373,0.731,0.0395,0.867,0.0,0.0861,-5.881,0.032,104.019,4,False,5.0
287293,0.792,0.00609,0.81,0.000153,0.224,-5.198,0.0368,108.054,4,False,4.0
247293,0.64,0.031,0.81,2.22e-06,0.0492,-10.19,0.033,122.868,4,False,3.0
212826,0.727,0.135,0.939,4.35e-05,0.151,-11.855,0.0369,113.33,4,False,1.0
205533,0.557,0.0953,0.782,6.75e-06,0.118,-3.899,0.0475,159.621,4,False,4.0
213066,0.631,0.0436,0.932,0.137,0.0918,-4.142,0.0354,122.429,4,False,5.0
217906,0.637,0.181,0.333,0.0,0.147,-9.603,0.0262,84.347,4,False,4.0
241306,0.527,0.0115,0.942,0.0,0.188,-5.64,0.0366,148.723,4,False,5.0
276800,0.401,0.7,0.381,0.0,0.122,-7.458,0.0274,75.454,4,False,4.0
218293,0.628,0.0079,0.833,1.48e-05,0.074,-4.126,0.0282,128.003,4,False,4.0
137760,0.548,0.0104,0.816,0.0543,0.152,-4.478,0.0499,174.993,4,False,1.0
215080,0.694,0.165,0.831,0.000892,0.25,-7.288,0.0301,125.901,4,False,4.0
296493,0.497,0.19,0.693,0.0,0.215,-7.024,0.0565,111.539,3,False,4.0
175746,0.62,0.0261,0.936,0.0,0.0679,-4.593,0.0308,97.527,4,False,4.0
336453,0.446,0.551,0.239,4.1e-06,0.0697,-13.945,0.0316,189.507,4,False,4.0
165000,0.572,0.635,0.418,0.0,0.0961,-10.738,0.0349,104.566,4,False,5.0
216933,0.692,0.225,0.711,0.0,0.12,-7.498,0.0317,125.135,4,False,5.0
184480,0.917,0.195,0.588,0.0,0.0914,-11.047,0.0607,110.077,4,False,4.0
161133,0.78,0.0744,0.869,0.004,0.0621,-7.255,0.0517,157.902,4,False,4.0
289533,0.315,0.00125,0.715,7.97e-06,0.0942,-8.072,0.0362,155.925,3,False,5.0
181906,0.755,0.0507,0.895,0.0737,0.222,-2.619,0.0883,118.871,4,False,4.0
227880,0.638,0.139,0.826,0.0,0.0803,-4.968,0.0479,124.072,4,False,4.0
263914,0.946,0.0512,0.772,2.26e-06,0.0612,-7.537,0.121,116.972,4,False,4.0
221704,0.594,0.768,0.889,0.0,0.124,-7.775,0.246,116.187,4,False,4.0
227311,0.628,0.0108,0.867,0.0,0.308,-3.555,0.0913,78.043,4,False,4.0
200593,0.847,0.0669,0.678,0.0,0.274,-8.635,0.109,97.984,4,False,3.0
199986,0.726,0.009,0.787,0.0,0.0596,-2.494,0.0737,124.99,4,False,5.0
242373,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4,False,5.0
238146,0.566,0.645,0.713,0.0,0.114,-4.25,0.0418,169.861,4,False,1.0
259333,0.706,0.00584,0.8,0.0,0.0822,-6.333,0.0399,100.011,4,False,1.0
202906,0.721,0.191,0.88,0.0,0.0769,-3.896,0.0454,110.021,4,False,4.0
214226,0.66,0.0759,0.666,0.0,0.0268,-4.342,0.0472,89.975,4,False,4.0
267413,0.652,0.0848,0.749,0.0,0.604,-5.248,0.0886,94.103,4,False,4.0
157066,0.878,0.0533,0.619,0.0,0.113,-5.56,0.102,136.041,4,False,4.0
246400,0.539,0.014,0.926,0.00136,0.36,-6.495,0.0499,136.279,4,False,4.0
258920,0.515,0.000932,0.876,0.000166,0.136,-3.756,0.0292,145.916,4,False,4.0
254733,0.574,0.0457,0.96,0.0,0.121,-4.906,0.032,117.486,4,False,4.0
205000,0.711,0.0244,0.801,0.000113,0.135,-3.742,0.029,105.006,4,False,1.0
162466,0.554,0.416,0.783,1.54e-06,0.631,-5.852,0.0457,105.39,4,False,4.0
243280,0.68,0.316,0.701,4.72e-06,0.111,-10.36,0.036,108.287,4,False,4.0
335333,0.252,0.12,0.8,0.0538,0.118,-4.845,0.0368,139.361,4,False,4.0
